trade_id,ticker,entry_time,exit_time,side,entry_price,exit_price,quantity,pnl,strategy
TCS_0175,TCS,2025-07-16T15:15:00+05:30,2025-07-17T13:15:00+05:30,SHORT,3221.5,3230.9,100,940.0,phase4_realistic_test
TCS_0176,TCS,2025-07-17T13:00:00+05:30,2025-07-18T09:15:00+05:30,LONG,3220.6,3224.0,100,340.0,phase4_realistic_test
TCS_0177,TCS,2025-07-17T13:45:00+05:30,2025-07-18T14:00:00+05:30,SHORT,3195.0,3222.5,100,2750.0,phase4_realistic_test
TCS_0178,TCS,2025-07-21T14:15:00+05:30,2025-07-22T10:15:00+05:30,LONG,3156.1,3168.9,100,1280.0,phase4_realistic_test
TCS_0179,TCS,2025-07-23T10:45:00+05:30,2025-07-23T15:00:00+05:30,LONG,3171.0,3179.5,100,850.0,phase4_realistic_test
TCS_0180,TCS,2025-07-23T13:15:00+05:30,2025-07-24T14:45:00+05:30,LONG,3168.2,3150.3,100,-1790.0,phase4_realistic_test
TCS_0181,TCS,2025-07-23T13:30:00+05:30,2025-07-24T13:00:00+05:30,SHORT,3142.9,3174.0,100,3110.0,phase4_realistic_test
TCS_0182,TCS,2025-07-28T11:45:00+05:30,2025-07-28T15:15:00+05:30,SHORT,3085.8,3103.0,100,1720.0,phase4_realistic_test
TCS_0183,TCS,2025-07-28T12:45:00+05:30,2025-07-29T11:00:00+05:30,LONG,3097.5,3048.2,100,-4930.0,phase4_realistic_test
TCS_0184,TCS,2025-07-28T15:15:00+05:30,2025-07-29T13:30:00+05:30,LONG,3085.8,3051.0,100,-3480.0,phase4_realistic_test
TCS_0185,TCS,2025-07-30T09:15:00+05:30,2025-07-30T12:00:00+05:30,SHORT,3057.4,3059.3,100,190.0,phase4_realistic_test
TCS_0186,TCS,2025-07-30T10:30:00+05:30,2025-07-31T09:45:00+05:30,SHORT,3026.0,3054.0,100,2800.0,phase4_realistic_test
TCS_0187,TCS,2025-08-01T13:15:00+05:30,2025-08-04T13:00:00+05:30,SHORT,3035.0,3011.8,100,-2320.0,phase4_realistic_test
TCS_0188,TCS,2025-08-05T14:45:00+05:30,2025-08-06T10:30:00+05:30,SHORT,3029.3,3057.5,100,2820.0,phase4_realistic_test
TCS_0189,TCS,2025-08-06T10:15:00+05:30,2025-08-07T11:00:00+05:30,SHORT,3014.0,3036.9,100,2290.0,phase4_realistic_test
TCS_0190,TCS,2025-08-06T14:15:00+05:30,2025-08-07T10:15:00+05:30,SHORT,3018.5,3037.1,100,1860.0,phase4_realistic_test
TCS_0191,TCS,2025-08-11T09:15:00+05:30,2025-08-11T12:00:00+05:30,LONG,3026.4,3042.6,100,1620.0,phase4_realistic_test
TCS_0192,TCS,2025-08-11T15:00:00+05:30,2025-08-12T13:15:00+05:30,SHORT,3052.6,3040.1,100,-1250.0,phase4_realistic_test
TCS_0193,TCS,2025-08-13T10:45:00+05:30,2025-08-13T15:15:00+05:30,SHORT,3035.0,3035.0,100,0.0,phase4_realistic_test
TCS_0194,TCS,2025-08-14T10:00:00+05:30,2025-08-14T12:30:00+05:30,LONG,3034.9,3029.9,100,-500.0,phase4_realistic_test
TCS_0195,TCS,2025-08-14T13:15:00+05:30,2025-08-18T11:15:00+05:30,SHORT,3020.6,3024.8,100,420.0,phase4_realistic_test
TCS_0196,TCS,2025-08-18T09:15:00+05:30,2025-08-19T10:15:00+05:30,SHORT,3014.8,3021.7,100,690.0,phase4_realistic_test
TCS_0197,TCS,2025-08-19T11:45:00+05:30,2025-08-20T11:15:00+05:30,LONG,3017.8,3065.8,100,4800.0,phase4_realistic_test
TCS_0198,TCS,2025-08-20T11:30:00+05:30,2025-08-21T12:30:00+05:30,LONG,3074.7,3114.3,100,3960.0,phase4_realistic_test
TCS_0199,TCS,2025-08-22T11:00:00+05:30,2025-08-22T14:15:00+05:30,LONG,3065.7,3062.3,100,-340.0,phase4_realistic_test
TCS_0200,TCS,2025-08-22T14:15:00+05:30,2025-08-25T12:15:00+05:30,SHORT,3147.0,3062.3,100,-8470.0,phase4_realistic_test
INFY_0201,INFY,2025-04-01T13:30:00+05:30,2025-04-02T10:15:00+05:30,LONG,1523.3,1543.1,100,1980.0,phase4_realistic_test
INFY_0202,INFY,2025-04-01T14:45:00+05:30,2025-04-02T13:30:00+05:30,LONG,1521.5,1548.5,100,2700.0,phase4_realistic_test
INFY_0203,INFY,2025-04-02T11:00:00+05:30,2025-04-03T09:15:00+05:30,LONG,1542.95,1513.1,100,-2985.0,phase4_realistic_test
INFY_0204,INFY,2025-04-02T11:15:00+05:30,2025-04-03T09:30:00+05:30,SHORT,1508.15,1542.75,100,3460.0,phase4_realistic_test
INFY_0205,INFY,2025-04-02T15:15:00+05:30,2025-04-04T09:45:00+05:30,SHORT,1464.35,1550.0,100,8565.0,phase4_realistic_test
INFY_0206,INFY,2025-04-07T10:00:00+05:30,2025-04-08T09:30:00+05:30,SHORT,1441.25,1375.8,100,-6545.0,phase4_realistic_test
INFY_0207,INFY,2025-04-07T14:15:00+05:30,2025-04-08T10:00:00+05:30,LONG,1381.8,1418.75,100,3695.0,phase4_realistic_test
INFY_0208,INFY,2025-04-07T15:00:00+05:30,2025-04-08T10:45:00+05:30,LONG,1399.7,1429.75,100,3005.0,phase4_realistic_test
INFY_0209,INFY,2025-04-08T11:45:00+05:30,2025-04-08T14:00:00+05:30,SHORT,1445.9,1436.3,100,-960.0,phase4_realistic_test
INFY_0210,INFY,2025-04-11T12:45:00+05:30,2025-04-15T11:45:00+05:30,SHORT,1416.3,1411.25,100,-505.0,phase4_realistic_test
INFY_0211,INFY,2025-04-15T09:30:00+05:30,2025-04-15T13:45:00+05:30,SHORT,1425.8,1429.7,100,390.0,phase4_realistic_test
INFY_0212,INFY,2025-04-15T12:15:00+05:30,2025-04-16T10:00:00+05:30,LONG,1422.4,1416.1,100,-630.0,phase4_realistic_test
INFY_0213,INFY,2025-04-15T14:30:00+05:30,2025-04-16T12:30:00+05:30,LONG,1422.1,1412.9,100,-920.0,phase4_realistic_test
INFY_0214,INFY,2025-04-21T12:45:00+05:30,2025-04-22T09:45:00+05:30,SHORT,1423.8,1466.6,100,4280.0,phase4_realistic_test
INFY_0215,INFY,2025-04-22T13:15:00+05:30,2025-04-23T14:15:00+05:30,SHORT,1475.6,1422.5,100,-5310.0,phase4_realistic_test
INFY_0216,INFY,2025-04-23T13:00:00+05:30,2025-04-24T10:15:00+05:30,SHORT,1470.5,1477.5,100,700.0,phase4_realistic_test
INFY_0217,INFY,2025-04-24T11:15:00+05:30,2025-04-25T10:15:00+05:30,LONG,1481.6,1473.8,100,-780.0,phase4_realistic_test
INFY_0218,INFY,2025-04-24T11:30:00+05:30,2025-04-25T12:45:00+05:30,LONG,1481.6,1485.8,100,420.0,phase4_realistic_test
INFY_0219,INFY,2025-04-24T11:45:00+05:30,2025-04-25T09:15:00+05:30,LONG,1475.5,1489.4,100,1390.0,phase4_realistic_test
INFY_0220,INFY,2025-04-24T14:00:00+05:30,2025-04-25T12:45:00+05:30,LONG,1465.9,1485.8,100,1990.0,phase4_realistic_test
INFY_0221,INFY,2025-04-29T10:15:00+05:30,2025-04-29T14:30:00+05:30,SHORT,1501.2,1474.9,100,-2630.0,phase4_realistic_test
INFY_0222,INFY,2025-04-30T11:00:00+05:30,2025-04-30T15:00:00+05:30,LONG,1501.3,1500.4,100,-90.0,phase4_realistic_test
INFY_0223,INFY,2025-05-02T12:45:00+05:30,2025-05-02T15:00:00+05:30,SHORT,1507.6,1503.8,100,-380.0,phase4_realistic_test
INFY_0224,INFY,2025-05-05T12:00:00+05:30,2025-05-05T14:15:00+05:30,SHORT,1507.9,1503.9,100,-400.0,phase4_realistic_test
INFY_0225,INFY,2025-05-05T12:30:00+05:30,2025-05-05T14:45:00+05:30,LONG,1506.3,1510.0,100,370.0,phase4_realistic_test
INFY_0226,INFY,2025-05-06T12:45:00+05:30,2025-05-06T15:15:00+05:30,LONG,1510.0,1511.0,100,100.0,phase4_realistic_test
INFY_0227,INFY,2025-05-07T12:30:00+05:30,2025-05-08T14:00:00+05:30,SHORT,1505.6,1512.0,100,640.0,phase4_realistic_test
INFY_0228,INFY,2025-05-09T10:30:00+05:30,2025-05-12T11:45:00+05:30,LONG,1499.0,1571.2,100,7220.0,phase4_realistic_test
INFY_0229,INFY,2025-05-09T12:30:00+05:30,2025-05-12T12:15:00+05:30,SHORT,1568.6,1506.9,100,-6170.0,phase4_realistic_test
INFY_0230,INFY,2025-05-12T10:15:00+05:30,2025-05-13T10:15:00+05:30,SHORT,1577.0,1564.5,100,-1250.0,phase4_realistic_test
INFY_0231,INFY,2025-05-12T14:15:00+05:30,2025-05-13T14:45:00+05:30,SHORT,1574.6,1619.4,100,4480.0,phase4_realistic_test
INFY_0232,INFY,2025-05-13T10:00:00+05:30,2025-05-13T12:30:00+05:30,LONG,1589.5,1576.7,100,-1280.0,phase4_realistic_test
INFY_0233,INFY,2025-05-13T10:30:00+05:30,2025-05-13T13:15:00+05:30,SHORT,1570.7,1582.7,100,1200.0,phase4_realistic_test
INFY_0234,INFY,2025-05-13T15:15:00+05:30,2025-05-14T15:15:00+05:30,LONG,1567.9,1592.8,100,2490.0,phase4_realistic_test
INFY_0235,INFY,2025-05-15T11:45:00+05:30,2025-05-16T09:30:00+05:30,LONG,1574.6,1600.0,100,2540.0,phase4_realistic_test
INFY_0236,INFY,2025-05-15T12:30:00+05:30,2025-05-16T11:15:00+05:30,LONG,1582.0,1581.8,100,-20.0,phase4_realistic_test
INFY_0237,INFY,2025-05-16T09:15:00+05:30,2025-05-19T10:45:00+05:30,LONG,1601.1,1568.4,100,-3270.0,phase4_realistic_test
INFY_0238,INFY,2025-05-16T11:15:00+05:30,2025-05-16T14:00:00+05:30,SHORT,1588.2,1581.8,100,-640.0,phase4_realistic_test
INFY_0239,INFY,2025-05-16T11:45:00+05:30,2025-05-19T10:45:00+05:30,SHORT,1568.4,1587.7,100,1930.0,phase4_realistic_test
INFY_0240,INFY,2025-05-16T12:00:00+05:30,2025-05-19T11:30:00+05:30,LONG,1588.5,1568.3,100,-2020.0,phase4_realistic_test
INFY_0241,INFY,2025-05-16T15:00:00+05:30,2025-05-19T13:00:00+05:30,SHORT,1565.5,1590.2,100,2470.0,phase4_realistic_test
INFY_0242,INFY,2025-05-19T15:15:00+05:30,2025-05-20T14:45:00+05:30,SHORT,1560.3,1557.9,100,-240.0,phase4_realistic_test
INFY_0243,INFY,2025-05-21T09:45:00+05:30,2025-05-22T10:00:00+05:30,LONG,1563.4,1557.0,100,-640.0,phase4_realistic_test
INFY_0244,INFY,2025-05-21T10:45:00+05:30,2025-05-22T12:00:00+05:30,SHORT,1550.1,1567.6,100,1750.0,phase4_realistic_test
INFY_0245,INFY,2025-05-22T15:00:00+05:30,2025-05-23T15:15:00+05:30,LONG,1546.6,1566.1,100,1950.0,phase4_realistic_test
INFY_0246,INFY,2025-05-27T11:45:00+05:30,2025-05-27T14:15:00+05:30,SHORT,1564.0,1573.2,100,920.0,phase4_realistic_test
INFY_0247,INFY,2025-05-28T13:45:00+05:30,2025-05-30T09:15:00+05:30,LONG,1576.8,1558.1,100,-1870.0,phase4_realistic_test
INFY_0248,INFY,2025-05-29T12:00:00+05:30,2025-05-30T12:45:00+05:30,SHORT,1569.0,1583.3,100,1430.0,phase4_realistic_test
INFY_0249,INFY,2025-05-30T12:00:00+05:30,2025-06-02T12:00:00+05:30,LONG,1563.3,1552.9,100,-1040.0,phase4_realistic_test
INFY_0250,INFY,2025-05-30T13:15:00+05:30,2025-06-02T14:30:00+05:30,LONG,1567.3,1550.3,100,-1700.0,phase4_realistic_test
INFY_0251,INFY,2025-06-02T10:00:00+05:30,2025-06-02T12:00:00+05:30,LONG,1545.0,1552.9,100,790.0,phase4_realistic_test
INFY_0252,INFY,2025-06-04T10:45:00+05:30,2025-06-04T15:00:00+05:30,LONG,1551.5,1552.3,100,80.0,phase4_realistic_test
INFY_0253,INFY,2025-06-05T11:30:00+05:30,2025-06-06T12:45:00+05:30,SHORT,1556.3,1550.0,100,-630.0,phase4_realistic_test
INFY_0254,INFY,2025-06-09T10:45:00+05:30,2025-06-09T13:30:00+05:30,LONG,1577.5,1575.8,100,-170.0,phase4_realistic_test
INFY_0255,INFY,2025-06-10T14:00:00+05:30,2025-06-11T13:45:00+05:30,SHORT,1619.1,1597.0,100,-2210.0,phase4_realistic_test
INFY_0256,INFY,2025-06-11T11:00:00+05:30,2025-06-11T14:45:00+05:30,LONG,1602.0,1627.9,100,2590.0,phase4_realistic_test
INFY_0257,INFY,2025-06-12T09:45:00+05:30,2025-06-12T12:15:00+05:30,SHORT,1624.6,1601.5,100,-2310.0,phase4_realistic_test
INFY_0258,INFY,2025-06-12T12:30:00+05:30,2025-06-13T11:00:00+05:30,LONG,1627.5,1602.4,100,-2510.0,phase4_realistic_test
INFY_0259,INFY,2025-06-12T14:15:00+05:30,2025-06-13T13:15:00+05:30,SHORT,1599.4,1610.5,100,1110.0,phase4_realistic_test
INFY_0260,INFY,2025-06-13T09:15:00+05:30,2025-06-13T12:15:00+05:30,LONG,1587.8,1606.5,100,1870.0,phase4_realistic_test
INFY_0261,INFY,2025-06-13T14:00:00+05:30,2025-06-16T12:15:00+05:30,LONG,1604.0,1619.0,100,1500.0,phase4_realistic_test
INFY_0262,INFY,2025-06-16T13:15:00+05:30,2025-06-17T13:00:00+05:30,LONG,1629.7,1639.7,100,1000.0,phase4_realistic_test
INFY_0263,INFY,2025-06-16T15:00:00+05:30,2025-06-17T10:45:00+05:30,LONG,1622.2,1634.0,100,1180.0,phase4_realistic_test
INFY_0264,INFY,2025-06-17T12:00:00+05:30,2025-06-18T11:00:00+05:30,LONG,1643.5,1632.0,100,-1150.0,phase4_realistic_test
INFY_0265,INFY,2025-06-17T12:45:00+05:30,2025-06-18T11:00:00+05:30,LONG,1640.9,1632.0,100,-890.0,phase4_realistic_test
INFY_0266,INFY,2025-06-17T13:00:00+05:30,2025-06-17T15:15:00+05:30,SHORT,1638.0,1639.7,100,170.0,phase4_realistic_test
INFY_0267,INFY,2025-06-18T10:15:00+05:30,2025-06-18T12:45:00+05:30,LONG,1630.0,1627.3,100,-270.0,phase4_realistic_test
INFY_0268,INFY,2025-06-18T11:15:00+05:30,2025-06-18T14:15:00+05:30,SHORT,1632.0,1627.8,100,-420.0,phase4_realistic_test
INFY_0269,INFY,2025-06-18T13:15:00+05:30,2025-06-19T10:00:00+05:30,SHORT,1617.9,1630.2,100,1230.0,phase4_realistic_test
INFY_0270,INFY,2025-06-19T10:15:00+05:30,2025-06-20T11:00:00+05:30,LONG,1618.0,1615.3,100,-270.0,phase4_realistic_test
INFY_0271,INFY,2025-06-19T14:15:00+05:30,2025-06-20T11:15:00+05:30,SHORT,1615.0,1620.2,100,520.0,phase4_realistic_test
INFY_0272,INFY,2025-06-19T14:45:00+05:30,2025-06-23T10:15:00+05:30,LONG,1617.0,1584.4,100,-3260.0,phase4_realistic_test
INFY_0273,INFY,2025-06-24T11:15:00+05:30,2025-06-24T14:30:00+05:30,LONG,1596.2,1582.6,100,-1360.0,phase4_realistic_test
INFY_0274,INFY,2025-06-25T13:00:00+05:30,2025-06-26T09:15:00+05:30,SHORT,1611.7,1617.7,100,600.0,phase4_realistic_test
INFY_0275,INFY,2025-06-26T09:45:00+05:30,2025-06-27T10:00:00+05:30,SHORT,1623.4,1615.8,100,-760.0,phase4_realistic_test
INFY_0276,INFY,2025-06-26T10:45:00+05:30,2025-06-27T11:00:00+05:30,SHORT,1617.0,1611.0,100,-600.0,phase4_realistic_test
INFY_0277,INFY,2025-06-27T11:00:00+05:30,2025-06-30T12:45:00+05:30,LONG,1617.0,1606.3,100,-1070.0,phase4_realistic_test
INFY_0278,INFY,2025-06-27T13:30:00+05:30,2025-06-30T09:45:00+05:30,LONG,1610.9,1595.8,100,-1510.0,phase4_realistic_test
INFY_0279,INFY,2025-07-03T09:15:00+05:30,2025-07-03T12:15:00+05:30,LONG,1619.9,1620.8,100,90.0,phase4_realistic_test
INFY_0280,INFY,2025-07-03T10:00:00+05:30,2025-07-03T13:30:00+05:30,LONG,1627.5,1629.8,100,230.0,phase4_realistic_test
INFY_0281,INFY,2025-07-08T15:15:00+05:30,2025-07-09T14:30:00+05:30,LONG,1638.5,1633.7,100,-480.0,phase4_realistic_test
INFY_0282,INFY,2025-07-10T13:30:00+05:30,2025-07-11T14:15:00+05:30,SHORT,1593.6,1609.4,100,1580.0,phase4_realistic_test
INFY_0283,INFY,2025-07-14T10:45:00+05:30,2025-07-14T13:45:00+05:30,LONG,1575.1,1562.2,100,-1290.0,phase4_realistic_test
INFY_0284,INFY,2025-07-14T13:15:00+05:30,2025-07-15T14:15:00+05:30,SHORT,1586.3,1563.7,100,-2260.0,phase4_realistic_test
INFY_0285,INFY,2025-07-16T14:15:00+05:30,2025-07-18T09:30:00+05:30,LONG,1607.7,1585.4,100,-2230.0,phase4_realistic_test
INFY_0286,INFY,2025-07-17T13:30:00+05:30,2025-07-18T13:00:00+05:30,LONG,1589.0,1586.5,100,-250.0,phase4_realistic_test
INFY_0287,INFY,2025-07-21T10:30:00+05:30,2025-07-21T15:15:00+05:30,LONG,1580.1,1585.6,100,550.0,phase4_realistic_test
INFY_0288,INFY,2025-07-23T10:15:00+05:30,2025-07-23T14:30:00+05:30,SHORT,1587.7,1577.1,100,-1060.0,phase4_realistic_test
INFY_0289,INFY,2025-07-23T12:45:00+05:30,2025-07-24T11:45:00+05:30,SHORT,1554.2,1586.8,100,3260.0,phase4_realistic_test
INFY_0290,INFY,2025-08-05T12:45:00+05:30,2025-08-06T14:15:00+05:30,LONG,1459.8,1438.4,100,-2140.0,phase4_realistic_test
INFY_0291,INFY,2025-08-07T12:30:00+05:30,2025-08-08T11:00:00+05:30,LONG,1425.9,1420.7,100,-520.0,phase4_realistic_test
INFY_0292,INFY,2025-08-08T10:00:00+05:30,2025-08-11T10:00:00+05:30,LONG,1420.8,1416.0,100,-480.0,phase4_realistic_test
INFY_0293,INFY,2025-08-08T13:15:00+05:30,2025-08-11T13:15:00+05:30,SHORT,1426.6,1426.1,100,-50.0,phase4_realistic_test
INFY_0294,INFY,2025-08-12T13:15:00+05:30,2025-08-13T13:15:00+05:30,SHORT,1427.8,1433.8,100,600.0,phase4_realistic_test
INFY_0295,INFY,2025-08-12T14:30:00+05:30,2025-08-13T14:15:00+05:30,SHORT,1430.3,1425.7,100,-460.0,phase4_realistic_test
INFY_0296,INFY,2025-08-13T10:00:00+05:30,2025-08-14T11:00:00+05:30,LONG,1423.6,1467.8,100,4420.0,phase4_realistic_test
INFY_0297,INFY,2025-08-14T14:30:00+05:30,2025-08-18T12:30:00+05:30,SHORT,1431.7,1448.7,100,1700.0,phase4_realistic_test
INFY_0298,INFY,2025-08-21T13:30:00+05:30,2025-08-22T13:15:00+05:30,LONG,1497.0,1492.6,100,-440.0,phase4_realistic_test
INFY_0299,INFY,2025-08-25T14:30:00+05:30,2025-08-26T11:00:00+05:30,LONG,1529.1,1531.7,100,260.0,phase4_realistic_test
INFY_0300,INFY,2025-08-26T15:00:00+05:30,2025-08-29T10:00:00+05:30,LONG,1527.8,1478.4,100,-4940.0,phase4_realistic_test
